ISO,Metric,Scenario,Period,Value_Low,Value_Median,Value_High
BEN,tas_annual,ssp2-45,Next decades 2020-2039,81.7949823473459,82.5109012666337,83.0308035801909
BEN,tas_annual,ssp2-45,Midcentury 2040-2059,82.581747982736,83.4169525000095,84.3011448759858
BEN,tas_annual,ssp2-45,End of century 2080-2099,83.2561175066277,84.6474501284269,85.4397468620277
BES,tas_annual,ssp2-45,Historical 1986-2005,79.3757779436056,79.6037032431526,79.7592711646318
BES,tas_annual,ssp2-45,Next decades 2020-2039,80.5159782253246,80.9334208369646,81.4264321343897
BES,tas_annual,ssp2-45,Midcentury 2040-2059,81.2087193337489,81.4903619015711,82.1500883582889
BES,tas_annual,ssp2-45,End of century 2080-2099,81.5011677114125,82.3985311350163,83.3703543446266
BFA,tas_annual,ssp2-45,Historical 1986-2005,82.8582269512553,83.1639872935523,83.4973959945735
BFA,tas_annual,ssp2-45,Next decades 2020-2039,83.9773725939935,84.6086464820233,85.1983497061738
BFA,tas_annual,ssp2-45,Midcentury 2040-2059,84.835806444725,85.5339696949271,86.6831696212868
BFA,tas_annual,ssp2-45,End of century 2080-2099,85.6285991917031,87.0725915644304,87.9820015891667
BGD,tas_annual,ssp2-45,Historical 1986-2005,77.7537795409786,78.0788816771952,78.4645736508247
BGD,tas_annual,ssp2-45,Next decades 2020-2039,77.9399541620554,78.9371816411823,79.6053489597139
BGD,tas_annual,ssp2-45,Midcentury 2040-2059,78.6631493046167,79.9332014009742,80.7756400512477
BGD,tas_annual,ssp2-45,End of century 2080-2099,80.1380425792028,81.2139293855998,82.3072184461627
BGR,tas_annual,ssp2-45,Historical 1986-2005,51.3216587461873,52.0055681975675,52.7778134698767
BGR,tas_annual,ssp2-45,Next decades 2020-2039,54.1338308408121,54.9076993653339,55.9940721296374
BGR,tas_annual,ssp2-45,Midcentury 2040-2059,54.7891817980422,55.5339943078222,57.2207806790025
BGR,tas_annual,ssp2-45,End of century 2080-2099,55.5889433164214,57.010171980378,58.712162098351
BHR,tas_annual,ssp2-45,Historical 1986-2005,78.0642763983211,78.437550990283,78.8015237703262
BHR,tas_annual,ssp2-45,Next decades 2020-2039,80.1797950425749,80.6109433049754,81.5249619368406
BHR,tas_annual,ssp2-45,Midcentury 2040-2059,80.8450032525136,81.6269982753521,82.8760486450618
BHR,tas_annual,ssp2-45,End of century 2080-2099,81.5269416811695,83.0434122843855,84.4376538375577
BHS,tas_annual,ssp2-45,Historical 1986-2005,76.6486068084107,77.0526698287949,77.1323385065383
BHS,tas_annual,ssp2-45,Next decades 2020-2039,78.0324452401315,78.2626308850021,78.7243914999472
BHS,tas_annual,ssp2-45,Midcentury 2040-2059,78.5438756469815,78.8881307025383,79.415999142424
BHS,tas_annual,ssp2-45,End of century 2080-2099,79.0485565071343,79.8279047113902,80.8632399051266
BIH,tas_annual,ssp2-45,Historical 1986-2005,49.7905260298614,50.4055436661948,51.0264434703664
BIH,tas_annual,ssp2-45,Next decades 2020-2039,52.5421588143583,53.0462048559967,54.2011331316165
BIH,tas_annual,ssp2-45,Midcentury 2040-2059,52.9301404882638,53.9967542600455,55.5602556365559
BIH,tas_annual,ssp2-45,End of century 2080-2099,53.7436155657385,55.2920995435775,57.1733757786677
BLM,tas_annual,ssp2-45,Historical 1986-2005,78.3372009277343,78.7613830566405,78.874102783203
BLM,tas_annual,ssp2-45,Next decades 2020-2039,79.6830371095664,80.0842863769531,80.4362487785547
BLM,tas_annual,ssp2-45,Midcentury 2040-2059,80.0972930929443,80.5922045898437,81.181231573678
BLM,tas_annual,ssp2-45,End of century 2080-2099,80.6786071807956,81.4361328124999,82.6055907094705
BLR,tas_annual,ssp2-45,Historical 1986-2005,42.2046555343213,43.3596705032217,44.3647694588135
BLR,tas_annual,ssp2-45,Next decades 2020-2039,45.0876857642703,46.2022356135755,47.9343145783244
BLR,tas_annual,ssp2-45,Midcentury 2040-2059,46.1208254255337,47.2272543228921,49.6554663277213
BLR,tas_annual,ssp2-45,End of century 2080-2099,46.8686845298617,48.7364622623077,50.9918181286971
BLZ,tas_annual,ssp2-45,Historical 1986-2005,78.1219548166822,78.4855254028149,78.8032042041525
BLZ,tas_annual,ssp2-45,Next decades 2020-2039,79.6351701839093,79.9648116008805,80.45692890792
BLZ,tas_annual,ssp2-45,Midcentury 2040-2059,80.3414530516221,80.6838461187799,81.5086321418771
BLZ,tas_annual,ssp2-45,End of century 2080-2099,80.5008188116632,81.6388126523788,82.9740893536141
BMU,tas_annual,ssp2-45,Historical 1986-2005,70.3054839105984,70.698384342086,70.9352635079499
BMU,tas_annual,ssp2-45,Next decades 2020-2039,71.6463574295882,72.0430635804457,72.6442306603997
BMU,tas_annual,ssp2-45,Midcentury 2040-2059,71.910687009379,72.7702149681773,73.6328959126083
BMU,tas_annual,ssp2-45,End of century 2080-2099,72.5287344525687,73.6420677185813,74.9775529111508
BOL,tas_annual,ssp2-45,Historical 1986-2005,61.973272702182,62.2055410365701,62.455983109382
BOL,tas_annual,ssp2-45,Next decades 2020-2039,63.6757920120459,64.0727062673682,64.6305629116874
BOL,tas_annual,ssp2-45,Midcentury 2040-2059,64.2853367597323,65.0201535282073,65.8494401446805
BOL,tas_annual,ssp2-45,End of century 2080-2099,65.2195049703682,66.4898409005089,67.7068068200715
BRA,tas_annual,ssp2-45,Historical 1986-2005,76.1609543289679,76.4867000110358,76.6607716746686
BRA,tas_annual,ssp2-45,Next decades 2020-2039,77.7482866165318,77.9483336853381,78.4632007949909
BRA,tas_annual,ssp2-45,Midcentury 2040-2059,78.3000513506934,78.7778844303057,79.3458733974864
BRA,tas_annual,ssp2-45,End of century 2080-2099,78.8966878409902,79.8913682123583,81.1336617110544
BRB,tas_annual,ssp2-45,Historical 1986-2005,78.9122551043491,79.2485562659868,79.4679647677993
BRB,tas_annual,ssp2-45,Next decades 2020-2039,80.1811692781551,80.5830673397227,80.9901914483929
BRB,tas_annual,ssp2-45,Midcentury 2040-2059,80.7481798842144,81.035768131757,81.6510646656353
BRB,tas_annual,ssp2-45,End of century 2080-2099,81.1228012368982,81.9224190185299,83.0139227910662
BRN,tas_annual,ssp2-45,Historical 1986-2005,79.4765738377244,79.6343711168435,79.8557843216286
BRN,tas_annual,ssp2-45,Next decades 2020-2039,80.6825299162023,80.9175824513631,81.2909775892808
BRN,tas_annual,ssp2-45,Midcentury 2040-2059,81.21803527844,81.5906138640276,82.145136218228
BRN,tas_annual,ssp2-45,End of century 2080-2099,81.6814191267385,82.4901476643294,83.7974696333107
BTN,tas_annual,ssp2-45,Historical 1986-2005,53.5332059066522,53.9512305226365,54.4130210524462
BTN,tas_annual,ssp2-45,Next decades 2020-2039,55.0541038367225,55.423500352869,55.9438412495397
BTN,tas_annual,ssp2-45,Midcentury 2040-2059,55.9084421080333,56.3577153696637,56.9989623554667
BTN,tas_annual,ssp2-45,End of century 2080-2099,56.7508003456813,57.6703680230372,58.7536128625523
BWA,tas_annual,ssp2-45,Historical 1986-2005,69.8902784696838,70.3687184777166,70.6169504365536
BWA,tas_annual,ssp2-45,Next decades 2020-2039,71.5506635646175,72.0321177551965,72.7620383391837
BWA,tas_annual,ssp2-45,Midcentury 2040-2059,72.2267969717961,73.1934746725787,74.2554566540881
BWA,tas_annual,ssp2-45,End of century 2080-2099,73.4084476920213,74.583127245032,76.4416773480091
CAF,tas_annual,ssp2-45,Historical 1986-2005,78.8182296932243,78.9573375475664,79.2537142357695
CAF,tas_annual,ssp2-45,Next decades 2020-2039,79.4779509025182,80.1666779877457,80.6714656139901
CAF,tas_annual,ssp2-45,Midcentury 2040-2059,79.9975730642692,80.9372046685094,82.0401618403595
CAF,tas_annual,ssp2-45,End of century 2080-2099,80.9792824213012,82.1613564076005,83.2917174873407
CAN,tas_annual,ssp2-45,Historical 1986-2005,36.754363930542,37.108260539189,37.8559259757763
CAN,tas_annual,ssp2-45,Next decades 2020-2039,39.115129641198,39.8966851312148,40.868642533877
CAN,tas_annual,ssp2-45,Midcentury 2040-2059,40.1439990316624,41.4512409956576,42.5928397700319
CAN,tas_annual,ssp2-45,End of century 2080-2099,41.4698860097958,43.3087226975787,44.8861497779951
CHE,tas_annual,ssp2-45,Historical 1986-2005,44.5959498701217,45.3848935978155,46.1151616896822
CHE,tas_annual,ssp2-45,Next decades 2020-2039,47.2128194828662,47.7085898546085,48.947788572247
CHE,tas_annual,ssp2-45,Midcentury 2040-2059,47.9938521674381,48.5497565704775,50.0228910935082
CHE,tas_annual,ssp2-45,End of century 2080-2099,48.4457947698823,49.8036476785642,51.518613085001
CHL,tas_annual,ssp2-45,Historical 1986-2005,52.6269877157365,52.8042136969672,53.0374559739429
CHL,tas_annual,ssp2-45,Next decades 2020-2039,53.7131353463416,54.078089685061,54.394101976554
CHL,tas_annual,ssp2-45,Midcentury 2040-2059,54.3919131192567,54.7946962481182,55.3286815165214
CHL,tas_annual,ssp2-45,End of century 2080-2099,54.9851892150667,55.7241039749259,56.9029989361708
CHN,tas_annual,ssp2-45,Historical 1986-2005,56.473237214286,56.8583904085818,57.2877441448966
CHN,tas_annual,ssp2-45,Next decades 2020-2039,58.4740753806463,58.7441223641308,59.5024429677466
CHN,tas_annual,ssp2-45,Midcentury 2040-2059,59.3653726713212,60.0067637866429,60.8644661086442
CHN,tas_annual,ssp2-45,End of century 2080-2099,60.1677246926213,61.425945589512,62.7123236928728
CIV,tas_annual,ssp2-45,Historical 1986-2005,79.4067020160963,79.6293840275413,79.9857325801398
CIV,tas_annual,ssp2-45,Next decades 2020-2039,80.5062410540305,81.0877306264679,81.3795688588124
CIV,tas_annual,ssp2-45,Midcentury 2040-2059,81.1928416544875,81.8742073428712,82.2540601533786
CIV,tas_annual,ssp2-45,End of century 2080-2099,81.9575403979537,83.1179964764065,84.0490095511884
CLP,tas_annual,ssp2-45,Historical 1986-2005,78.8777080336854,79.1559438476561,79.264337158203
CLP,tas_annual,ssp2-45,Next decades 2020-2039,80.2074324765546,80.4035666503905,80.731066879656
CLP,tas_annual,ssp2-45,Midcentury 2040-2059,80.7862731936949,81.0839525305705,81.620005378347
CLP,tas_annual,ssp2-45,End of century 2080-2099,81.3457519536488,81.8857025146483,82.8419066608359
CMR,tas_annual,ssp2-45,Historical 1986-2005,76.4341427773659,76.5600274755391,76.7792339765768
CMR,tas_annual,ssp2-45,Next decades 2020-2039,77.4961454835756,77.9237835433016,78.2388524279103
CMR,tas_annual,ssp2-45,Midcentury 2040-2059,78.0253176748341,78.8249368494154,79.3540171081596
CMR,tas_annual,ssp2-45,End of century 2080-2099,78.7380166229951,80.1029463562979,80.8036987858395
COD,tas_annual,ssp2-45,Historical 1986-2005,74.7683387192588,74.9798056050234,75.265673063299
COD,tas_annual,ssp2-45,Next decades 2020-2039,76.0843564583133,76.3516322794908,76.6660730988619
COD,tas_annual,ssp2-45,Midcentury 2040-2059,76.5454469394614,77.1978484966292,77.7009295333056
COD,tas_annual,ssp2-45,End of century 2080-2099,77.1277721998719,78.3933068965547,79.3961973322597
COG,tas_annual,ssp2-45,Historical 1986-2005,76.8702551185495,77.0572487358583,77.3133810796354
COG,tas_annual,ssp2-45,Next decades 2020-2039,78.0660256415682,78.3048469428615,78.7192677436548
COG,tas_annual,ssp2-45,Midcentury 2040-2059,78.7476229300229,79.1517599834751,79.9184198911956
COG,tas_annual,ssp2-45,End of century 2080-2099,79.3582941885973,80.2643571246819,81.1592955522161
COK,tas_annual,ssp2-45,Historical 1986-2005,77.5307460127665,77.8665306851875,78.0108845934797
COK,tas_annual,ssp2-45,Next decades 2020-2039,78.5960558780288,78.8467128437866,79.0680726054877
COK,tas_annual,ssp2-45,Midcentury 2040-2059,78.9748834047903,79.2981049756217,79.9139890479356
COK,tas_annual,ssp2-45,End of century 2080-2099,79.5091162027381,80.0270039513919,80.8829805539948
COL,tas_annual,ssp2-45,Historical 1986-2005,73.3465195374802,73.6408430460282,73.8115586916368
COL,tas_annual,ssp2-45,Next decades 2020-2039,74.7578149098106,75.0882888893739,75.4587498840355
COL,tas_annual,ssp2-45,Midcentury 2040-2059,75.5184394221161,75.9189361156398,76.6362298873811
COL,tas_annual,ssp2-45,End of century 2080-2099,75.9065068542195,76.91257910003,78.1734960469158
COM,tas_annual,ssp2-45,Historical 1986-2005,77.8524158524512,78.0284538919821,78.1738557137028
COM,tas_annual,ssp2-45,Next decades 2020-2039,78.9251545739287,79.1277150700432,79.4508386315266
COM,tas_annual,ssp2-45,Midcentury 2040-2059,79.384508153791,79.7371781684379,80.4426584662904
COM,tas_annual,ssp2-45,End of century 2080-2099,79.9154402583336,80.6403515288204,81.4630232518572
CPV,tas_annual,ssp2-45,Historical 1986-2005,73.5455647553052,73.7881999516068,74.1143318792512
CPV,tas_annual,ssp2-45,Next decades 2020-2039,74.8137060331718,75.183633389286,75.7003763231956
CPV,tas_annual,ssp2-45,Midcentury 2040-2059,75.262866596459,75.7442367451547,76.4898572522658
CPV,tas_annual,ssp2-45,End of century 2080-2099,75.7004126177868,76.6156055620661,77.6940258180981
CRI,tas_annual,ssp2-45,Historical 1986-2005,73.4720997948819,73.7260306061474,73.9920794209679
CRI,tas_annual,ssp2-45,Next decades 2020-2039,74.725908252805,75.118078353552,75.4995483220711
CRI,tas_annual,ssp2-45,Midcentury 2040-2059,75.2923616565028,75.8906512879633,76.634806827774
CRI,tas_annual,ssp2-45,End of century 2080-2099,75.8969788469186,76.7973628557553,77.9853543321054
CSI,tas_annual,ssp2-45,Historical 1986-2005,74.6161736702334,74.7343843138139,74.9893556409076
CSI,tas_annual,ssp2-45,Next decades 2020-2039,75.3438996130004,75.9109915607024,76.2606904350282
CSI,tas_annual,ssp2-45,Midcentury 2040-2059,75.5350490678527,76.4453427590038,76.9595264283132
CSI,tas_annual,ssp2-45,End of century 2080-2099,76.2848532692974,77.1857096575208,78.2537982321227
CUB,tas_annual,ssp2-45,Historical 1986-2005,77.9323482682674,78.3557175034024,78.4756822540409
CUB,tas_annual,ssp2-45,Next decades 2020-2039,79.4289292135908,79.7461099292879,80.1867273179043
CUB,tas_annual,ssp2-45,Midcentury 2040-2059,79.9854420459872,80.4053946337785,80.9478551270253
CUB,tas_annual,ssp2-45,End of century 2080-2099,80.4444527640937,81.3528276203263,82.430970638884
CUW,tas_annual,ssp2-45,Historical 1986-2005,79.2929394968624,79.5200872489737,79.6767463468748
CUW,tas_annual,ssp2-45,Next decades 2020-2039,80.4350766616739,80.8484154615527,81.3405000614663
CUW,tas_annual,ssp2-45,Midcentury 2040-2059,81.1228931811178,81.408020857914,82.0701767942449
CUW,tas_annual,ssp2-45,End of century 2080-2099,81.4171037146498,82.3217670866975,83.2854261133951
CYM,tas_annual,ssp2-45,Historical 1986-2005,79.3208270338076,79.7006171031307,79.759910064745
CYM,tas_annual,ssp2-45,Next decades 2020-2039,80.6768791667564,80.9406587520921,81.3923840897444
CYM,tas_annual,ssp2-45,Midcentury 2040-2059,81.2071794610463,81.6114295595515,82.2127751124588
CYM,tas_annual,ssp2-45,End of century 2080-2099,81.6630603965894,82.4670844133558,83.6460341792555
CYN,tas_annual,ssp2-45,Historical 1986-2005,67.8782424995702,68.127314050123,68.5825308457589
CYN,tas_annual,ssp2-45,Next decades 2020-2039,69.7542608537059,70.5375906574733,70.9327965890938
CYN,tas_annual,ssp2-45,Midcentury 2040-2059,70.2694427002747,70.9793150063293,71.8567807769685
CYN,tas_annual,ssp2-45,End of century 2080-2099,70.801741691179,72.4785147732193,73.5170645503323
CYP,tas_annual,ssp2-45,Historical 1986-2005,67.2697444037753,67.5672784496182,68.0289149424223
CYP,tas_annual,ssp2-45,Next decades 2020-2039,69.1826575901753,69.9341336143352,70.2989203875709
CYP,tas_annual,ssp2-45,Midcentury 2040-2059,69.6623362389194,70.3431992711632,71.2369890367876
CYP,tas_annual,ssp2-45,End of century 2080-2099,70.1648232537917,71.7647679497293,72.9361238989159
CZE,tas_annual,ssp2-45,Historical 1986-2005,45.3690748006745,46.3454996912527,46.9546467078866
CZE,tas_annual,ssp2-45,Next decades 2020-2039,48.0690794721468,48.6935918529762,50.4785630763366
CZE,tas_annual,ssp2-45,Midcentury 2040-2059,48.8398861021942,49.6612472424613,51.816754738221
CZE,tas_annual,ssp2-45,End of century 2080-2099,49.4952824370302,50.7530956534292,52.7580244658315
DEU,tas_annual,ssp2-45,Historical 1986-2005,47.4248143379697,48.3372484703459,48.8484632127482
DEU,tas_annual,ssp2-45,Next decades 2020-2039,49.7155362759205,50.3741472676663,51.984654324778
DEU,tas_annual,ssp2-45,Midcentury 2040-2059,50.5797801335689,51.2955101050639,53.3557051084579
DEU,tas_annual,ssp2-45,End of century 2080-2099,50.9436502654431,52.5538685711644,54.3189014505436
DJI,tas_annual,ssp2-45,Historical 1986-2005,82.1505620946769,82.586786460417,82.8458406702475
DJI,tas_annual,ssp2-45,Next decades 2020-2039,83.7209405260087,84.2245362228657,84.9316977939644
DJI,tas_annual,ssp2-45,Midcentury 2040-2059,83.8642317552078,84.9942207122599,85.9522723630687
DJI,tas_annual,ssp2-45,End of century 2080-2099,85.3313567952427,86.1863292985871,87.678690314816
DMA,tas_annual,ssp2-45,Historical 1986-2005,77.8532126549803,78.2557866185685,78.4277386470698
DMA,tas_annual,ssp2-45,Next decades 2020-2039,79.1802215461947,79.585300300093,79.9652142121341
DMA,tas_annual,ssp2-45,Midcentury 2040-2059,79.6565054030129,80.0396382921486,80.5373686002438
DMA,tas_annual,ssp2-45,End of century 2080-2099,80.162708545992,80.9238316932484,82.0706506547868
DNK,tas_annual,ssp2-45,Historical 1986-2005,45.8506474712963,46.941675724024,47.7772546052806
DNK,tas_annual,ssp2-45,Next decades 2020-2039,47.9532426980432,48.8221190984681,50.339779659562
DNK,tas_annual,ssp2-45,Midcentury 2040-2059,48.5387971132754,49.8868580694437,51.99705103489
DNK,tas_annual,ssp2-45,End of century 2080-2099,49.0586277142926,50.8054118585343,52.7760411464308
DOM,tas_annual,ssp2-45,Historical 1986-2005,76.4114633181681,76.8486798127428,77.0964408455703
DOM,tas_annual,ssp2-45,Next decades 2020-2039,78.0152187090438,78.2463022858083,78.7582455222179
DOM,tas_annual,ssp2-45,Midcentury 2040-2059,78.5099603644128,79.022506987629,79.7366285943536
DOM,tas_annual,ssp2-45,End of century 2080-2099,78.987024135314,80.0379870556844,81.5696052229803
DZA,tas_annual,ssp2-45,Historical 1986-2005,64.5674445537148,65.1817033846025,65.5522483518493
DZA,tas_annual,ssp2-45,Next decades 2020-2039,66.8667500955724,67.5002184746358,68.3996042244282
DZA,tas_annual,ssp2-45,Midcentury 2040-2059,67.6868796787811,68.5217080676325,69.7026498092744
DZA,tas_annual,ssp2-45,End of century 2080-2099,68.3773357814168,69.8799577508226,71.6261529802226
ECU,tas_annual,ssp2-45,Historical 1986-2005,65.1313754725465,65.4529627469693,65.5670868364882
ECU,tas_annual,ssp2-45,Next decades 2020-2039,66.4123719085787,66.8468001637145,67.255315982907
ECU,tas_annual,ssp2-45,Midcentury 2040-2059,67.1540630187786,67.6359161691269,68.3547041148782
ECU,tas_annual,ssp2-45,End of century 2080-2099,67.5087519992934,68.7418840519238,69.8278428599796
EGY,tas_annual,ssp2-45,Historical 1986-2005,71.7602417814762,72.1376601714172,72.4641535648799
EGY,tas_annual,ssp2-45,Next decades 2020-2039,73.950806786316,74.5465790206446,75.0763170565292
EGY,tas_annual,ssp2-45,Midcentury 2040-2059,74.5096398695961,75.1645220406816,76.0797602360122
EGY,tas_annual,ssp2-45,End of century 2080-2099,75.2053859260539,76.7117635708429,78.1443469108893
ERI,tas_annual,ssp2-45,Historical 1986-2005,78.7076543747942,78.960303777267,79.1079223174547
ERI,tas_annual,ssp2-45,Next decades 2020-2039,79.7458721735612,80.6690517264198,81.292352177313
ERI,tas_annual,ssp2-45,Midcentury 2040-2059,80.3173543492486,81.5528858141971,82.6023545865083
ERI,tas_annual,ssp2-45,End of century 2080-2099,81.6549542581033,82.7801086053172,84.0745081309319
ESB,tas_annual,ssp2-45,Historical 1986-2005,68.3197939250033,68.616173738903,69.0651437996864
ESB,tas_annual,ssp2-45,Next decades 2020-2039,70.2211349797433,70.9710511639326,71.3459772079739
ESB,tas_annual,ssp2-45,Midcentury 2040-2059,70.7058407460838,71.4127503308655,72.2988417740538
ESB,tas_annual,ssp2-45,End of century 2080-2099,71.2068073472541,72.8589835497257,73.9722023781242
ESP,tas_annual,ssp2-45,Historical 1986-2005,57.9737113517439,58.8992569769047,59.2611973396475
ESP,tas_annual,ssp2-45,Next decades 2020-2039,60.2107449528256,60.8361489688124,61.6112962073993
ESP,tas_annual,ssp2-45,Midcentury 2040-2059,61.036431888825,61.5296302183561,62.5447196400237
ESP,tas_annual,ssp2-45,End of century 2080-2099,61.6265696612193,62.8229065595341,64.3435114440701
EST,tas_annual,ssp2-45,Historical 1986-2005,40.4593256362998,41.7765786099988,43.1257543471536
EST,tas_annual,ssp2-45,Next decades 2020-2039,43.6263216727331,44.4638472304821,46.6916314433622
EST,tas_annual,ssp2-45,Midcentury 2040-2059,44.2498796305671,45.6855153914491,48.768526972749
EST,tas_annual,ssp2-45,End of century 2080-2099,45.5559504586392,46.8816135919409,49.9622456687705
ETH,tas_annual,ssp2-45,Historical 1986-2005,72.4723402209241,72.7934314861669,73.0213973489854
ETH,tas_annual,ssp2-45,Next decades 2020-2039,73.788812569192,74.2685948071872,74.7780438367048
ETH,tas_annual,ssp2-45,Midcentury 2040-2059,74.3212275944259,75.2168262708441,75.9386805223603
ETH,tas_annual,ssp2-45,End of century 2080-2099,75.3745927611922,76.3147610735483,77.4716639702845
FIN,tas_annual,ssp2-45,Historical 1986-2005,36.2297641917855,38.1073947854012,39.4356789432856
FIN,tas_annual,ssp2-45,Next decades 2020-2039,39.9688804141414,40.790370062537,42.8965707707402
FIN,tas_annual,ssp2-45,Midcentury 2040-2059,40.5635372429719,42.1589463361002,45.1928079945899
FIN,tas_annual,ssp2-45,End of century 2080-2099,41.7090180272147,43.3557395251092,46.4250354005401
FJI,tas_annual,ssp2-45,Historical 1986-2005,77.6433265116899,77.8282909566012,78.0273421127262
FJI,tas_annual,ssp2-45,Next decades 2020-2039,78.6462222600204,78.8597871021572,79.3003888718011
FJI,tas_annual,ssp2-45,Midcentury 2040-2059,79.077512982289,79.3754413407337,79.928619168409
FJI,tas_annual,ssp2-45,End of century 2080-2099,79.4363289163459,80.0753684366735,81.0691097084848
FLK,tas_annual,ssp2-45,Historical 1986-2005,43.8702830349513,44.0489233488345,44.3803978355645
FLK,tas_annual,ssp2-45,Next decades 2020-2039,44.4711250639872,44.7491168894225,45.2517729816501
FLK,tas_annual,ssp2-45,Midcentury 2040-2059,44.6991625959802,45.1458773826033,46.0842681785178
FLK,tas_annual,ssp2-45,End of century 2080-2099,45.2995167813362,45.7439580349865,46.949836498171
FRA,tas_annual,ssp2-45,Historical 1986-2005,51.7852491232429,52.5646816284737,52.9608833930195
FRA,tas_annual,ssp2-45,Next decades 2020-2039,53.9174443385505,54.5072485577126,55.4660427164159
FRA,tas_annual,ssp2-45,Midcentury 2040-2059,54.8254619996603,55.3217446308591,56.4843005141177
FRA,tas_annual,ssp2-45,End of century 2080-2099,55.248787420698,56.5479861471583,58.1613325449312
FRO,tas_annual,ssp2-45,Historical 1986-2005,42.4998013136272,44.1919459804926,45.2446681072492
FRO,tas_annual,ssp2-45,Next decades 2020-2039,43.9256195377909,45.9602912894276,47.4131289808121
FRO,tas_annual,ssp2-45,Midcentury 2040-2059,44.590681858381,46.096121093372,47.7025542288273
FRO,tas_annual,ssp2-45,End of century 2080-2099,43.5712003009545,47.0095416746536,49.4330755454345
FSM,tas_annual,ssp2-45,Historical 1986-2005,80.1546036668789,80.3858135933055,80.5949760913954
FSM,tas_annual,ssp2-45,Next decades 2020-2039,81.3019907921065,81.5118161773361,82.0477936776199
FSM,tas_annual,ssp2-45,Midcentury 2040-2059,81.8358555051587,82.0984856127335,82.9812257956502
FSM,tas_annual,ssp2-45,End of century 2080-2099,82.3327205365504,83.0252511445492,83.7726979899812
GAB,tas_annual,ssp2-45,Historical 1986-2005,77.0601015848368,77.251918066199,77.4503560074752
GAB,tas_annual,ssp2-45,Next decades 2020-2039,78.3520304178143,78.585168483141,78.9203318870575
GAB,tas_annual,ssp2-45,Midcentury 2040-2059,78.9898405394664,79.3372082231439,79.81439498757
GAB,tas_annual,ssp2-45,End of century 2080-2099,79.5269502045846,80.4384046426643,81.2354419367839
GBR,tas_annual,ssp2-45,Historical 1986-2005,48.296740205912,49.4561964587438,49.9180625783703
GBR,tas_annual,ssp2-45,Next decades 2020-2039,49.4921833881433,50.8110742723177,51.7800468805056
GBR,tas_annual,ssp2-45,Midcentury 2040-2059,50.3340548697495,51.3322169500564,52.5911592209785
GBR,tas_annual,ssp2-45,End of century 2080-2099,49.9582675086752,52.1189339556664,54.0497814812855
GEO,tas_annual,ssp2-45,Historical 1986-2005,47.7724042182728,48.4312396518362,48.9923193417123
GEO,tas_annual,ssp2-45,Next decades 2020-2039,49.9028255040893,51.3761659375202,52.0148516452077
GEO,tas_annual,ssp2-45,Midcentury 2040-2059,50.5719451611368,51.9854269064715,53.0038560714687
GEO,tas_annual,ssp2-45,End of century 2080-2099,51.7506479698544,53.6331248365215,55.2027451519771
GGY,tas_annual,ssp2-45,Historical 1986-2005,52.4996742016831,53.4492886129481,53.6709823603023
GGY,tas_annual,ssp2-45,Next decades 2020-2039,53.8226862207536,54.8171662664742,55.9396498670902
GGY,tas_annual,ssp2-45,Midcentury 2040-2059,54.6689764261575,55.4057984768916,56.626924470587
GGY,tas_annual,ssp2-45,End of century 2080-2099,54.4333915146255,56.0971693355032,58.0010445315099
GHA,tas_annual,ssp2-45,Historical 1986-2005,80.5986357310269,80.7341154823602,81.0564462138308
GHA,tas_annual,ssp2-45,Next decades 2020-2039,81.5296065893683,82.1486377523082,82.4161248197355
GHA,tas_annual,ssp2-45,Midcentury 2040-2059,82.3237806444604,83.0410067652021,83.6446893311729
GHA,tas_annual,ssp2-45,End of century 2080-2099,82.9587443864503,84.1856905524684,85.0326581940835
GIB,tas_annual,ssp2-45,Historical 1986-2005,62.2067993164061,63.0097351074218,63.5581176715902
GIB,tas_annual,ssp2-45,Next decades 2020-2039,64.2376008080146,64.9215209960936,65.8670037856317
GIB,tas_annual,ssp2-45,Midcentury 2040-2059,65.0904269339442,65.7556770656418,66.599615333513
GIB,tas_annual,ssp2-45,End of century 2080-2099,65.6526281753882,67.0080993652343,68.5797759579046
GIN,tas_annual,ssp2-45,Historical 1986-2005,78.476275729414,78.6433939873775,79.0976162029909
GIN,tas_annual,ssp2-45,Next decades 2020-2039,79.562042077275,80.2211467913105,80.5616719580912
GIN,tas_annual,ssp2-45,Midcentury 2040-2059,80.0910044806538,81.1378814680218,81.6168470622286
GIN,tas_annual,ssp2-45,End of century 2080-2099,81.0229976151633,82.3336729276549,83.1778978023065
GLP,tas_annual,ssp2-45,Historical 1986-2005,78.0132210047701,78.4395294119814,78.5861959031324
GLP,tas_annual,ssp2-45,Next decades 2020-2039,79.3653143459288,79.7626843915958,80.1454116393334
GLP,tas_annual,ssp2-45,Midcentury 2040-2059,79.7621694894246,80.2329398090528,80.8779423930574
GLP,tas_annual,ssp2-45,End of century 2080-2099,80.3649466423805,81.1155252092884,82.2755609167089
GMB,tas_annual,ssp2-45,Historical 1986-2005,82.0143730771017,82.2039887688586,82.3843090561593
GMB,tas_annual,ssp2-45,Next decades 2020-2039,83.3174226599656,83.7236586149915,84.1016338323488
GMB,tas_annual,ssp2-45,Midcentury 2040-2059,84.0439015544067,84.5123461839157,85.2342555961616
GMB,tas_annual,ssp2-45,End of century 2080-2099,84.5912482870864,85.8208243662494,86.821863101828
